id,display_name,lane,instrument_family,strategy_family,version,parent_id,credibility_tier,status,role,rules_frozen,paper_forward_active,implementation_status,data_source,evidence_source,latest_evidence_path,latest_known_result_summary,allowed_next_action,forbidden_next_actions,promotion_requirements,demotion_or_kill_criteria,notes,strategy_id,family,instrument_lane,evidence_tier,current_status,allowed_next_actions,candidate_exhaustive_run,candidate_exhaustive_recommended,promotion_review_required,promotion_decision,promotion_reason,primary_failure_mode,duplication_risk,risk_budget_status,evidence_needed,duplicate_of,blocked_reason,risk_framework_status,paper_forward_allowed_by_risk_framework,promotion_blockers
managed_futures_proxy_etf_trend_v1,Managed-Futures Proxy ETF Trend,profit_exploration,ETF_or_fund_proxy,managed_futures_style_trend,v1,,tier2_credible_prototype,too_slow,profit_exploration_research_sample,True,False,implemented_research_sample,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,"Managed-futures proxy research_sample implementation uses DBMF/KMLM wrapper prices and BIL fallback only. The research_sample row showed low +300/+400 target rates versus combo/top2 with no stop hits and lower drawdown, so current verdict is too_slow rather than candidate_exhaustive. Evidence must stay short-history and fund-wrapper proxy labeled; no direct futures strategy evidence is claimed.",research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;tune_parameters;change_paper_forward_rules;add_futures_contract_logic;skip_methodology_gate;treat_as_direct_futures_strategy;add_CTA_FMF_WTMF_without_review,"Research_sample review, possible candidate_exhaustive short-history gate if justified, benchmark/correlation review, and separate promotion review if ever justified.","Too slow for +300/+400, stop/drawdown worse than combo/top2, one-fund dependence, proxy mismatch, or no diversification versus current finalists.","Implemented as research_sample only using DBMF, KMLM, and BIL. CTA/FMF/WTMF are not implemented. No futures contract logic is added. No candidate-exhaustive, paper-forward observation, broker integration, or real-money recommendation is approved here.",managed_futures_proxy_etf_trend_v1,managed_futures_style_trend,ETF_or_fund_proxy,tier2_credible_prototype,too_slow,research_sample_review,False,False,False,mark_too_slow,"Conservative registry default from status=too_slow, tier=tier2_credible_prototype, lane=profit_exploration. Run promotion review for evidence-backed decision.",target_rate_too_slow,not_flagged,drawdown_control_not_enough,target-rate improvement required before promotion,,,diagnostic_only,False,research_sample_only;short_history;fund_wrapper_proxy_only;too_slow;not_candidate_exhaustive;not_paper_forward_allowed
combo_plus_top2_50_50_v1,Combo Plus Top2 50/50,profit_exploration,fixed ETF combination,fixed_strategy_combination,v1,profit_combo_SPY200d_GLD_50_50_v1,tier2_credible_prototype,duplicate_or_near_duplicate,profit_exploration_research_sample,True,False,implemented_research_sample,existing_adjusted_etf_cache,profit_exploration_and_combination_lab,evidence/combination_lab/batch1_diagnostics_completion/latest/,Historical Combination Batch 1 research_sample completed as fixed 50/50 blend of combo_SPY200d_GLD_50_50_v1 and asset_class_tsmom_top2_v1. Verdict audit corrected the label from too_slow to duplicate_or_near_duplicate because correlations to combo/top2 were high and duplicate warning was true. Diagnostics completion found no meaningful incremental target-window case for advancement. No candidate_exhaustive queue. Active combo paper/demo rules were not changed and SPY_200d was not replaced.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;tune_weights;change_active_combo_rules;replace_spy200d,Separate research_sample review and candidate_exhaustive review only if future evidence justifies it.,"Duplicate behavior, too slow, worse drawdown/stop risk versus combo/top2, or no stop-aware improvement.","Fixed predeclared Batch 1 combination; no optimized weights, no paper-forward activation, no broker integration, and no real-money recommendation.",combo_plus_top2_50_50_v1,fixed_strategy_combination,fixed ETF combination,tier2_credible_prototype,duplicate_or_near_duplicate,research_sample_review,False,False,False,mark_duplicate_or_near_duplicate,"Conservative registry default from status=duplicate_or_near_duplicate, tier=tier2_credible_prototype, lane=profit_exploration. Run promotion review for evidence-backed decision.",duplicate_or_near_duplicate,flagged_by_registry,not_assessed_in_registry,incremental target-window or attribution evidence required to reopen,,,diagnostic_only,False,research_sample_only;duplicate_or_near_duplicate;not_candidate_exhaustive;not_paper_forward_allowed
combo_plus_managed_futures_80_20_v1,Combo Plus Managed Futures Proxy 80/20,profit_exploration,fixed ETF/fund-wrapper combination,fixed_strategy_combination,v1,profit_combo_SPY200d_GLD_50_50_v1,tier2_credible_prototype,short_history_watchlist,profit_exploration_research_sample,True,False,implemented_research_sample,existing_adjusted_etf_cache,profit_exploration_and_combination_lab,evidence/combination_lab/batch1_diagnostics_completion/latest/,Historical Combination Batch 1 research_sample completed as fixed 80/20 blend of combo_SPY200d_GLD_50_50_v1 and managed_futures_proxy_etf_trend_v1. Verdict audit corrected the label from generic too_slow to short_history_watchlist. It was too slow at 30/60 days but had stronger 180-day target rates and lower drawdown-budget usage. Diagnostics completion found no incremental 180-day +300/+400 target windows versus combo/top2; the sleeve mainly reduced drawdown magnitude. No candidate_exhaustive queue. Managed-futures sleeve remains short-history fund-wrapper proxy evidence only.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;tune_weights;change_active_combo_rules;replace_spy200d;add_futures_contract_logic;treat_as_direct_futures_strategy,Separate research_sample review and candidate_exhaustive short-history gate only if future evidence justifies it.,"Short-history proxy limitations, 30/60-day target weakness, worse drawdown/stop risk, or no stop-aware improvement versus combo/top2.",Fixed predeclared Batch 1 combination using DBMF/KMLM wrapper proxy evidence through managed_futures_proxy_etf_trend_v1; no futures contract logic is added.,combo_plus_managed_futures_80_20_v1,fixed_strategy_combination,fixed ETF/fund-wrapper combination,tier2_credible_prototype,short_history_watchlist,research_sample_review,False,False,False,keep_watchlist,"Conservative registry default from status=short_history_watchlist, tier=tier2_credible_prototype, lane=profit_exploration. Run promotion review for evidence-backed decision.",instrument_or_mechanics_gate,not_flagged,not_assessed_in_registry,watchlist or diagnostics evidence required before promotion,,,diagnostic_only,False,research_sample_only;short_horizon_too_slow;short_history;fund_wrapper_proxy_only;target_window_co_movement_available_no_incremental_hits;not_candidate_exhaustive;not_paper_forward_allowed
top2_plus_managed_futures_80_20_v1,Top2 Plus Managed Futures Proxy 80/20,profit_exploration,fixed ETF/fund-wrapper combination,fixed_strategy_combination,v1,asset_class_tsmom_top2_v1,tier2_credible_prototype,short_history_watchlist,profit_exploration_research_sample,True,False,implemented_research_sample,existing_adjusted_etf_cache,profit_exploration_and_combination_lab,evidence/combination_lab/batch1_diagnostics_completion/latest/,Historical Combination Batch 1 research_sample completed as fixed 80/20 blend of asset_class_tsmom_top2_v1 and managed_futures_proxy_etf_trend_v1. Verdict audit corrected the label from generic too_slow to short_history_watchlist. It was too slow at 30/60 days but had stronger 180-day target rates and lower drawdown-budget usage. Diagnostics completion found no incremental 180-day +300/+400 target windows versus combo/top2; the sleeve mainly reduced drawdown magnitude. No candidate_exhaustive queue. Managed-futures sleeve remains short-history fund-wrapper proxy evidence only.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;tune_weights;change_active_combo_rules;replace_spy200d;add_futures_contract_logic;treat_as_direct_futures_strategy,Separate research_sample review and candidate_exhaustive short-history gate only if future evidence justifies it.,"Short-history proxy limitations, target dilution, 30/60-day target weakness, worse drawdown/stop risk, or no stop-aware improvement versus combo/top2.",Fixed predeclared Batch 1 combination using DBMF/KMLM wrapper proxy evidence through managed_futures_proxy_etf_trend_v1; no futures contract logic is added.,top2_plus_managed_futures_80_20_v1,fixed_strategy_combination,fixed ETF/fund-wrapper combination,tier2_credible_prototype,short_history_watchlist,research_sample_review,False,False,False,keep_watchlist,"Conservative registry default from status=short_history_watchlist, tier=tier2_credible_prototype, lane=profit_exploration. Run promotion review for evidence-backed decision.",instrument_or_mechanics_gate,not_flagged,not_assessed_in_registry,watchlist or diagnostics evidence required before promotion,,,diagnostic_only,False,research_sample_only;short_horizon_too_slow;short_history;fund_wrapper_proxy_only;target_window_co_movement_available_no_incremental_hits;not_candidate_exhaustive;not_paper_forward_allowed
treasury_duration_trend_rotation_v1,Treasury Duration Trend Rotation,strategy_candidate_queue,Treasury_ETF,bond_trend_rotation,v1,IEF_buy_hold,tier1_research_queue,research_queue,strategy_candidate_queue_item,True,False,not_implemented,not_applicable_queue_only,strategy_candidate_queue,evidence/strategy_candidate_queue/latest/,Queue-only treasury duration candidate; likely defensive and possibly too slow.,data_availability_review,run_backtest;observe_as_paper_forward;promote_to_real_money;add_broker_integration;tune_parameters;skip_gates,"Symbol availability review, target-potential review, implementation approval, and separate promotion review.",Too slow for +300/+400 or no drawdown improvement versus BIL/IEF/combo.,Defensive bond ETF queue item only.,treasury_duration_trend_rotation_v1,bond_trend_rotation,Treasury_ETF,tier1_research_queue,research_queue,data_availability_review,False,False,False,keep_watchlist,"Conservative registry default from status=research_queue, tier=tier1_research_queue, lane=strategy_candidate_queue. Run promotion review for evidence-backed decision.",instrument_or_mechanics_gate,not_flagged,not_assessed_in_registry,run_promotion_review.py evidence-backed classification,,,queue_only,False,queue_only;data_cache_review_required;not_implemented;not_paper_forward_allowed
commodity_basket_etf_momentum_v1,Commodity Basket ETF Momentum,strategy_candidate_queue,commodity_ETF,commodity_momentum,v1,GLD_buy_hold,tier1_research_queue,fast_exploratory_screen_completed,strategy_candidate_queue_item,True,False,not_implemented,yfinance_compatible_fast_exploratory_adjusted_daily_cache,commodity_fast_exploratory_screen,evidence/commodity_exploratory/latest/,"Fast exploratory public-data commodity wrapper screen completed for DBC, PDBC, COMT, GSG, and USCI through the separate commodity_basket_tsmom_top2_v1 research_sample row. This umbrella family remains not implemented and not paper-forward; product identity, wrapper/tax, roll-risk, and stricter data review remain required before stronger validation.",issuer_methodology_review,implement_without_data_quality;run_backtest_before_data_gate;download_data_without_approved_prompt;use_futures_contract_logic_without_review;run_backtest;observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;tune_parameters;skip_gates,"Product identity and terms/cache-rights review, stricter data quality evidence, official product/fund/issuer confirmation, inception/common-overlap review, wrapper-risk labels, candidate_exhaustive gate if justified, and separate promotion approval.","Roll-yield distortion, short history, too risky, or no improvement versus GLD/combo.","Family umbrella only. The concrete fast exploratory screen is commodity_basket_tsmom_top2_v1. Evidence remains research-only and wrapper-based, not direct futures strategy evidence.",commodity_basket_etf_momentum_v1,commodity_momentum,commodity_ETF,tier1_research_queue,fast_exploratory_screen_completed,issuer_methodology_review,False,False,False,keep_watchlist,"Conservative registry default from status=fast_exploratory_screen_completed, tier=tier1_research_queue, lane=strategy_candidate_queue. Run promotion review for evidence-backed decision.",instrument_or_mechanics_gate,not_flagged,not_assessed_in_registry,run_promotion_review.py evidence-backed classification,,,fast_exploratory_screen_completed_not_paper_forward,False,fast_exploratory_only;product_identity_review_required;wrapper_tax_roll_risk_review_required;not_implemented;not_paper_forward_allowed
commodity_basket_tsmom_top2_v1,Commodity Basket TSMOM Top 2,profit_exploration,commodity_ETF,commodity_wrapper_time_series_momentum,v1,commodity_basket_etf_momentum_v1,tier1_or_tier2_exploratory,research_sample_candidate_risk_budget_breach,exploratory_profit_research_sample,True,False,implemented_research_sample,yfinance_compatible_fast_exploratory_adjusted_daily_cache,commodity_exploratory_screen,evidence/commodity_exploratory/latest/,"Fast exploratory commodity wrapper research_sample screen. Uses DBC, PDBC, COMT, GSG, USCI, and BIL only; no futures contract logic, leverage, margin, shorting, candidate_exhaustive, paper-forward activation, broker integration, live orders, or real-money recommendation.",research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;tune_parameters;add_symbols_without_review,"Research-sample review, product identity review if promising, wrapper/tax/roll-risk review, candidate_exhaustive review if justified, and separate promotion approval.","Too slow, too risky, duplicate of GLD/top2/commodity sleeve, product concentration, or poor data quality.","Exactly one fast exploratory commodity wrapper rule. Verdict corrected to research_sample_candidate_risk_budget_breach because the base screen showed target power but breached the -600 drawdown budget. Labels: exploratory_public_data, commodity_wrapper_evidence_research_sample_only, not_validated, not_paper_forward, not_real_money.",commodity_basket_tsmom_top2_v1,commodity_wrapper_time_series_momentum,commodity_ETF,tier1_or_tier2_exploratory,research_sample_candidate_risk_budget_breach,research_sample_review,False,False,False,mark_too_risky,"Conservative registry default from status=research_sample_candidate_risk_budget_breach, tier=tier1_or_tier2_exploratory, lane=profit_exploration. Run promotion review for evidence-backed decision.",risk_budget_or_stop_risk,not_flagged,breach_or_high_risk_flagged,risk-control evidence required before promotion,,,exploratory_research_sample_only_risk_budget_breach,False,exploratory_public_data_only;risk_budget_breach;not_candidate_exhaustive_validated;not_paper_forward_allowed;product_identity_review_required;wrapper_tax_roll_risk_review_required
commodity_basket_tsmom_top2_200d_filter_v1,Commodity Basket TSMOM Top 2 200d Filter,profit_exploration,commodity_ETF,commodity_wrapper_time_series_momentum,v1,commodity_basket_etf_momentum_v1,tier1_or_tier2_exploratory,filter_ineffective_or_bug_review,exploratory_profit_research_sample,True,False,implemented_research_sample,yfinance_compatible_fast_exploratory_adjusted_daily_cache,commodity_risk_control_batch1,evidence/commodity_lab/risk_control_batch1/latest/,Commodity Risk-Control Batch 1 verdict audit found the 200d filter ineffective or requiring bug review because it retained the base commodity 90d/180d drawdown breach.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;tune_parameters;add_symbols_without_review,"Research-sample review, product identity review if promising, wrapper/tax/roll-risk review, candidate_exhaustive review if justified, and separate promotion approval.","Too slow, too risky, duplicate exposure, product concentration, or poor data quality.","Commodity Risk-Control Batch 1 verdict audit row only. Audited verdict: filter_ineffective_or_bug_review. No futures contract logic, leverage, margin, shorting, broker integration, or paper-forward activation.",commodity_basket_tsmom_top2_200d_filter_v1,commodity_wrapper_time_series_momentum,commodity_ETF,tier1_or_tier2_exploratory,filter_ineffective_or_bug_review,research_sample_review,False,False,False,keep_watchlist,"Conservative registry default from status=filter_ineffective_or_bug_review, tier=tier1_or_tier2_exploratory, lane=profit_exploration. Run promotion review for evidence-backed decision.",instrument_or_mechanics_gate,not_flagged,not_assessed_in_registry,watchlist or diagnostics evidence required before promotion,,,exploratory_filter_ineffective_or_bug_review,False,exploratory_public_data_only;risk_budget_breach;not_candidate_exhaustive_validated;not_paper_forward_allowed;product_identity_review_required;wrapper_tax_roll_risk_review_required
commodity_basket_tsmom_top2_half_bil_v1,Commodity Basket TSMOM Top 2 Half BIL,profit_exploration,commodity_ETF,fixed_strategy_combination,v1,commodity_basket_etf_momentum_v1,tier1_or_tier2_exploratory,too_slow_defensive_watchlist,exploratory_profit_research_sample,True,False,implemented_research_sample,yfinance_compatible_fast_exploratory_adjusted_daily_cache,commodity_risk_control_batch1,evidence/commodity_lab/risk_control_batch1/latest/,Commodity Risk-Control Batch 1 verdict audit classifies Half BIL as a defensive watchlist row. It reduced drawdown inside the -600 budget but diluted targets enough that it is too slow for stronger validation.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;tune_parameters;add_symbols_without_review,"Research-sample review, product identity review if promising, wrapper/tax/roll-risk review, candidate_exhaustive review if justified, and separate promotion approval.","Too slow, too risky, duplicate exposure, product concentration, or poor data quality.","Commodity Risk-Control Batch 1 verdict audit row only. Audited verdict: too_slow_defensive_watchlist. No optimized weights, futures contract logic, or paper-forward activation.",commodity_basket_tsmom_top2_half_bil_v1,fixed_strategy_combination,commodity_ETF,tier1_or_tier2_exploratory,too_slow_defensive_watchlist,research_sample_review,False,False,False,mark_too_slow,"Conservative registry default from status=too_slow_defensive_watchlist, tier=tier1_or_tier2_exploratory, lane=profit_exploration. Run promotion review for evidence-backed decision.",target_rate_too_slow,not_flagged,drawdown_control_not_enough,target-rate improvement required before promotion,,,exploratory_too_slow_defensive_watchlist,False,exploratory_public_data_only;not_candidate_exhaustive_validated;not_paper_forward_allowed;product_identity_review_required;wrapper_tax_roll_risk_review_required
combo_plus_commodity_basket_80_20_v1,Combo Plus Commodity Basket 80/20,profit_exploration,commodity_ETF,fixed_strategy_combination,v1,commodity_basket_etf_momentum_v1,tier1_or_tier2_exploratory,watchlist,exploratory_profit_research_sample,True,False,implemented_research_sample,yfinance_compatible_fast_exploratory_adjusted_daily_cache,commodity_risk_control_batch1_diagnostics_completion,evidence/commodity_lab/risk_control_batch1_diagnostics_completion/latest/,"Commodity Risk-Control Batch 1 diagnostics completion found some incremental target windows, but the result remains mostly combo with a small commodity tilt. Candidate_exhaustive review is not recommended.",research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;tune_parameters;add_symbols_without_review;change_active_combo_rules;replace_spy200d,"Research-sample review, product identity review if promising, wrapper/tax/roll-risk review, candidate_exhaustive review if justified by new diagnostics, and separate promotion approval.","Too slow, too risky, duplicate combo/GLD exposure, product concentration, or poor data quality.",Historical-only risk-control blend. Diagnostics completion decision: diagnostics_support_watchlist_only_for_combo_plus_commodity_80_20. It does not change the active combo_SPY200d_GLD_50_50_v1 paper/demo observation.,combo_plus_commodity_basket_80_20_v1,fixed_strategy_combination,commodity_ETF,tier1_or_tier2_exploratory,watchlist,research_sample_review,False,False,False,keep_watchlist,"Conservative registry default from status=watchlist, tier=tier1_or_tier2_exploratory, lane=profit_exploration. Run promotion review for evidence-backed decision.",instrument_or_mechanics_gate,not_flagged,not_assessed_in_registry,watchlist or diagnostics evidence required before promotion,,,exploratory_watchlist_only_after_diagnostics_completion,False,exploratory_public_data_only;not_candidate_exhaustive_validated;not_paper_forward_allowed;product_identity_review_required;wrapper_tax_roll_risk_review_required
crypto_spot_tsmom_tier2_review_v1,Crypto Spot TSMOM Tier-2 Review Candidate,strategy_candidate_queue,crypto_spot,crypto_spot_trend,v1,crypto_time_series_momentum,tier1_research_queue,data_gated,strategy_candidate_queue_item,True,False,not_implemented,not_applicable_queue_only,strategy_candidate_queue,evidence/strategy_candidate_queue/latest/,Queue-only crypto Tier 2 review candidate; existing crypto evidence remains Tier 1 exploratory.,research_memo,run_backtest;observe_as_paper_forward;promote_to_real_money;add_broker_integration;tune_parameters;skip_gates,"Dedicated Tier 2 data/execution memo with exchange-specific data, fees, spreads, and 24/7 handling.","Execution friction, data quality, or stop risk invalidates target potential.","No crypto changes, leverage, perps, futures, margin, or broker/exchange work in this task.",crypto_spot_tsmom_tier2_review_v1,crypto_spot_trend,crypto_spot,tier1_research_queue,data_gated,research_memo,False,False,False,blocked,"Conservative registry default from status=data_gated, tier=tier1_research_queue, lane=strategy_candidate_queue. Run promotion review for evidence-backed decision.",blocked_by_gate,not_flagged,not_assessed_in_registry,resolve data/provider/terms/instrument gate before promotion,,queue_only;crypto_tier2_required;execution_model_missing;not_implemented,data_and_execution_gated,False,queue_only;crypto_tier2_required;execution_model_missing;not_implemented
crypto_spot_tsmom_top1_cash_filter_v1,Crypto Spot TSMOM Top1 Cash Filter v1,profit_exploration,crypto_spot,crypto_spot_trend,v1,crypto_spot_tsmom_tier2_review_v1,tier2_exploratory,watchlist,exploratory_profit_research_sample,True,False,implemented_research_sample,cached_or_public_crypto_spot_daily_BTC_ETH_plus_BIL,crypto_tier2_risk_control_batch1,evidence/crypto_lab/tier2_risk_control_batch1/latest/,Crypto Spot Tier 2 Risk-Control Batch 1 row completed; target potential remained exploratory but stop/drawdown behavior was too risky for candidate_exhaustive review.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_perpetuals;use_margin;use_leverage;tune_parameters;add_crypto_assets_without_review;change_active_combo_rules;replace_spy200d,"Research-sample review, exchange/cost/24-7/session treatment review if promising, candidate_exhaustive review if justified, and separate promotion approval.","Too risky, too slow, duplicate combo exposure, weak data quality, or unacceptable crypto execution assumptions.","BTC/ETH spot-only exploratory row; no leverage, margin, shorting, futures, perpetuals, options, broker integration, live orders, or real-money recommendation.",crypto_spot_tsmom_top1_cash_filter_v1,crypto_spot_trend,crypto_spot,tier2_exploratory,watchlist,research_sample_review,False,False,False,keep_watchlist,"Conservative registry default from status=watchlist, tier=tier2_exploratory, lane=profit_exploration. Run promotion review for evidence-backed decision.",instrument_or_mechanics_gate,not_flagged,not_assessed_in_registry,watchlist or diagnostics evidence required before promotion,,,crypto_tier2_exploratory_not_paper_forward,False,crypto_tier2_exploratory;not_candidate_exhaustive_validated;not_paper_forward_allowed;exchange_cost_24_7_review_required
crypto_spot_equal_weight_200d_filter_v1,Crypto Spot Equal Weight 200d Filter v1,profit_exploration,crypto_spot,crypto_spot_trend,v1,crypto_spot_tsmom_tier2_review_v1,tier2_exploratory,high_upside_high_risk_watchlist,exploratory_profit_research_sample,True,False,implemented_research_sample,cached_or_public_crypto_spot_daily_BTC_ETH_plus_BIL,crypto_tier2_risk_control_batch1,evidence/crypto_lab/tier2_risk_control_batch1/latest/,Crypto Spot Tier 2 Risk-Control Batch 1 row completed; target potential remained exploratory but stop/drawdown behavior was too risky for candidate_exhaustive review.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_perpetuals;use_margin;use_leverage;tune_parameters;add_crypto_assets_without_review;change_active_combo_rules;replace_spy200d,"Research-sample review, exchange/cost/24-7/session treatment review if promising, candidate_exhaustive review if justified, and separate promotion approval.","Too risky, too slow, duplicate combo exposure, weak data quality, or unacceptable crypto execution assumptions.","BTC/ETH spot-only exploratory row; no leverage, margin, shorting, futures, perpetuals, options, broker integration, live orders, or real-money recommendation.",crypto_spot_equal_weight_200d_filter_v1,crypto_spot_trend,crypto_spot,tier2_exploratory,high_upside_high_risk_watchlist,research_sample_review,False,False,False,mark_too_risky,"Conservative registry default from status=high_upside_high_risk_watchlist, tier=tier2_exploratory, lane=profit_exploration. Run promotion review for evidence-backed decision.",risk_budget_or_stop_risk,not_flagged,breach_or_high_risk_flagged,risk-control evidence required before promotion,,,crypto_tier2_exploratory_not_paper_forward,False,crypto_tier2_exploratory;not_candidate_exhaustive_validated;not_paper_forward_allowed;exchange_cost_24_7_review_required
combo_plus_crypto_spot_tsmom_90_10_v1,Combo Plus Crypto Spot TSMOM 90/10 v1,profit_exploration,crypto_spot,fixed_strategy_combination,v1,crypto_spot_tsmom_tier2_review_v1,tier2_exploratory,research_sample_candidate,exploratory_profit_research_sample,True,False,implemented_research_sample,cached_or_public_crypto_spot_daily_BTC_ETH_plus_BIL,crypto_tier2_risk_control_batch1,evidence/crypto_lab/tier2_risk_control_batch1/latest/,Crypto Spot Tier 2 Risk-Control Batch 1 row completed; historical-only 90/10 combo blend had improved risk control versus standalone crypto rows but did not clear candidate_exhaustive review requirements.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_perpetuals;use_margin;use_leverage;tune_parameters;add_crypto_assets_without_review;change_active_combo_rules;replace_spy200d,"Research-sample review, exchange/cost/24-7/session treatment review if promising, candidate_exhaustive review if justified, and separate promotion approval.","Too risky, too slow, duplicate combo exposure, weak data quality, or unacceptable crypto execution assumptions.",Historical-only 90/10 combo-plus-crypto row. It does not change the active combo_SPY200d_GLD_50_50_v1 paper/demo observation.,combo_plus_crypto_spot_tsmom_90_10_v1,fixed_strategy_combination,crypto_spot,tier2_exploratory,research_sample_candidate,research_sample_review,False,False,False,keep_watchlist,"Conservative registry default from status=research_sample_candidate, tier=tier2_exploratory, lane=profit_exploration. Run promotion review for evidence-backed decision.",instrument_or_mechanics_gate,not_flagged,not_assessed_in_registry,run_promotion_review.py evidence-backed classification,,,crypto_tier2_exploratory_not_paper_forward,False,crypto_tier2_exploratory;not_candidate_exhaustive_validated;not_paper_forward_allowed;active_combo_rules_unchanged;exchange_cost_24_7_review_required
global_multi_asset_tsmom_top2_v1,Global Multi-Asset TSMOM Top 2 v1,profit_exploration,etf_fund_wrappers,global_multi_asset_etf_momentum,v1,global_multi_asset_fast_exploration_batch1,tier1_or_tier2_exploratory,research_sample_candidate_risk_budget_breach,exploratory_profit_research_sample,True,False,implemented_research_sample,cached_or_yfinance_compatible_adjusted_daily_etf_fund_wrapper_data,global_multi_asset_fast_exploration_batch1,evidence/multi_asset_lab/fast_exploration_batch1/latest/,"Global Multi-Asset ETF Fast Exploration Batch 1 completed. The top2 row had strong target power but a 180d worst drawdown slightly beyond the -600 budget, so it remains exploratory watchlist and does not deserve candidate_exhaustive review now.",research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_leverage;use_margin;use_shorting;tune_parameters;add_symbols_without_review;change_active_combo_rules;replace_spy200d,"Research-sample review, product/wrapper data-quality review if promising, candidate_exhaustive review only if separately justified, and separate promotion approval.","Too risky, too slow, duplicate combo/top2/SPY/GLD exposure, weak data quality, or unacceptable ETF/fund wrapper assumptions.","Fixed global multi-asset top2 ETF/fund wrapper row using SPY, QQQ, IWM, EFA, EEM, IEF, TLT, GLD, PDBC, COMT, and BIL fallback. No leverage, margin, shorting, futures, options, forex, intraday logic, broker integration, live orders, or real-money recommendation.",global_multi_asset_tsmom_top2_v1,global_multi_asset_etf_momentum,etf_fund_wrappers,tier1_or_tier2_exploratory,research_sample_candidate_risk_budget_breach,research_sample_review,False,False,False,mark_too_risky,"Conservative registry default from status=research_sample_candidate_risk_budget_breach, tier=tier1_or_tier2_exploratory, lane=profit_exploration. Run promotion review for evidence-backed decision.",risk_budget_or_stop_risk,not_flagged,breach_or_high_risk_flagged,risk-control evidence required before promotion,,,exploratory_public_data_not_paper_forward,False,risk_budget_breach;not_candidate_exhaustive_validated;not_paper_forward_allowed;exploratory_public_data
global_multi_asset_tsmom_top2_defensive_50_v1,Global Multi-Asset TSMOM Top 2 Defensive 50 v1,profit_exploration,etf_fund_wrappers,global_multi_asset_etf_momentum,v1,global_multi_asset_fast_exploration_batch1,tier1_or_tier2_exploratory,watchlist,exploratory_profit_research_sample,True,False,implemented_research_sample,cached_or_yfinance_compatible_adjusted_daily_etf_fund_wrapper_data,global_multi_asset_fast_exploration_batch1,evidence/multi_asset_lab/fast_exploration_batch1/latest/,Global Multi-Asset ETF Fast Exploration Batch 1 completed. The defensive 50% BIL row controlled drawdown but diluted target power and did not beat primary benchmark tradeoffs.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_leverage;use_margin;use_shorting;tune_parameters;add_symbols_without_review;change_active_combo_rules;replace_spy200d,Research-sample review and stronger evidence before any future candidate_exhaustive consideration.,"Too slow, duplicate exposure, weak data quality, or unacceptable ETF/fund wrapper assumptions.","Fixed 50% global multi-asset top2 and 50% BIL row. No optimized weights, no leverage, margin, shorting, futures, options, forex, intraday logic, broker integration, live orders, or real-money recommendation.",global_multi_asset_tsmom_top2_defensive_50_v1,global_multi_asset_etf_momentum,etf_fund_wrappers,tier1_or_tier2_exploratory,watchlist,research_sample_review,False,False,False,keep_watchlist,"Conservative registry default from status=watchlist, tier=tier1_or_tier2_exploratory, lane=profit_exploration. Run promotion review for evidence-backed decision.",instrument_or_mechanics_gate,not_flagged,not_assessed_in_registry,watchlist or diagnostics evidence required before promotion,,,exploratory_public_data_not_paper_forward,False,target_dilution;not_candidate_exhaustive_validated;not_paper_forward_allowed;exploratory_public_data
